10.2988	1.3827
7.0232	-0.4671
6.3277	-0.2118
14.7168	7.1512
6.5676	0.6768
1.9676	-0.4359
1.5849	-0.2546
2.8696	0.0340
5.5476	1.1137
6.2103	0.6151
3.6755	0.1988
8.7930	0.4717
8.2278	0.4993
8.2278	0.4993
4.0405	1.4239
4.8031	0.7529
18.8519	3.4691
6.9219	0.2238
3.9192	1.9900
160.4733	26.0169
2.4531	-0.4887
160.4733	26.0169
22.7020	6.8255
4.8917	-0.6855
12.3012	1.9087
5.1864	1.0016
8.8051	-1.1268
6.8355	0.6910
4.7546	0.2056
4.7546	0.2056
20.4707	2.4898
15.8405	2.9410
0.4935	-0.0096
12.1717	2.3328
11.1117	2.2235
3.5109	-0.6233
3.5109	-0.6233
3.5109	-0.6233
5.1932	-0.0005
7.0937	0.3493
18.8519	3.4691
3.6453	1.2859
2.7283	0.5538
10.2845	0.7841
0.1301	0.0304
11.7401	-0.6435
9.4403	9.4857
25.1611	4.5043
4.7546	0.2056
160.4733	26.0169
8.1969	8.1544
3.2959	0.6425
14.0760	6.9528
4.3750	0.3692
6.8355	0.6910
8.1969	8.1544
11.1275	3.6963
4.3690	2.8323
3.6991	0.4565
160.4733	26.0169
28.1544	4.9273
160.4733	26.0169
27.4945	9.4385
0.0155	0.0066
11.9509	-1.0612
38.4164	7.2343
45.1306	16.2012
2.0202	0.4977
229.1303	32.0200
7.3719	0.0488
3.7014	-0.4830
4.6070	-0.1471
4.6070	-0.1471
2.7056	0.0785
3.4426	0.5852
3.4426	0.5852
10.2845	0.7841
0.4206	-0.0721
20.4707	2.4898
20.4707	2.4898
3.5109	-0.6233
4.9937	-0.3795
11.7971	1.2685
7.3997	0.9185
3.9192	1.9900
3.1710	-0.0650
10.3789	0.6023
3.1710	-0.0650
6.9050	-0.4810
45.1306	16.2012
45.1306	16.2012
12.5860	2.6237
9.1843	0.9613
7.4380	1.2349
21.5026	5.8143
12.9783	1.0787
4.0287	0.6909
4.0554	0.6853
4.4017	0.4650
38.4164	7.2343
17.7740	7.7293
7.4380	1.2349
7.4380	1.2349
1.5849	-0.2546
11.6869	2.2326
23.7775	9.5960
3.5992	3.3288
13.9380	0.1854
0.1845	-0.0226
4.2058	0.1740
14.2489	3.0732
16.2671	2.9319
14.6963	-2.1508
62.6320	7.0842
1.4508	-0.1083
3.1710	-0.0650
2.2270	0.1469
3.5151	0.6090
10.2562	-0.8165
160.4733	26.0169
8.2965	1.2814
10.4755	1.6111
4.3771	1.1765
29.1330	12.0629
33.5228	5.6646
0.1394	-0.0643
10.4141	5.5705
1.3105	1.2582
1.3105	1.2582
5.4867	0.9423
4.7067	0.6197
4.0246	-0.2500
21.3670	12.0165
21.3670	12.0165
18.5547	9.1752
3.6755	0.1988
0.2080	0.0195
23.0398	12.4241
16.8657	4.8351
31.5135	11.0125
7.3997	0.9185
12.3012	1.9087
8.4651	1.9711
8.4651	1.9711
13.5447	2.5250
18.8519	3.4691
17.3421	3.2505
17.3421	3.2505
2.9600	0.0569
6.9064	0.2462
2.4810	-0.0711
32.3080	11.7988
3.2680	0.8549
10.3849	1.1547
0.0883	-0.0499
14.0782	-0.7089
10.5911	1.8810
45.1306	16.2012
45.1306	16.2012
6.0346	-0.9554
1.3563	-0.0484
21.5026	5.8143
10.4534	1.8053
21.5026	5.8143
29.1330	12.0629
29.1330	12.0629
29.1330	12.0629
20.2621	15.9726
5.0149	4.4030
7.6714	8.3895
160.4733	26.0169
7.9093	8.3672
16.1197	11.9917
16.1197	11.9917
16.1197	11.9917
9.4403	9.4857
7.8802	7.8760
23.4594	13.5617
20.8316	9.6221
12.5860	2.6237
32.7670	11.9369
38.4164	7.2343
12.9997	0.7231
5.8038	-0.0743
26.8849	1.5810
15.3665	1.7074
36.4794	-2.2074
12.5860	2.6237
8.8885	0.7572
13.3864	3.3878
6.6492	0.9214
20.4707	2.4898
7.2726	1.0966
160.4733	26.0169
7.1544	6.7271
2.9426	0.7880
2.9426	0.7880
2.9426	0.7880
2.9426	0.7880
4.3640	0.4730
4.3640	0.4730
2.9426	0.7880
9.8988	0.6711
2.5031	0.2702
6.2955	0.0930
22.4995	-1.9355
26.8921	10.1791
45.1306	16.2012
21.7866	6.0857
23.7398	9.0198
33.4285	20.1471
7.4419	6.4782
18.4527	9.7668
6.7144	1.8053
12.9151	0.8295
5.9482	0.9635
7.9035	-0.9108
2.9600	0.0569
1.6467	0.0048
13.2076	2.3946
26.8876	5.0174
7.9520	-1.3925
3.9502	-0.2490
11.0680	0.4379
9.5079	0.3228
11.0680	0.4379
0.5711	-0.0074
3.2680	0.8549
22.4995	-1.9355
9.7592	3.2424
26.8921	10.1791
45.1306	16.2012
21.7866	6.0857
33.4285	20.1471
33.2815	12.1094
7.4419	6.4782
3.9502	-0.2490
8.4390	3.0169
5.8013	0.2548
2.9600	0.0569
4.1479	0.2919
4.1479	0.2919
5.9128	0.5213
13.0204	0.0932
13.0204	0.0932
4.1479	0.2919
13.9380	0.1854
13.8908	0.7229
13.8908	0.7229
4.5125	-0.7619
5.1932	-0.0005
5.1932	-0.0005
0.1845	-0.0226
16.6544	2.9465
15.9756	2.7184
0.1475	-0.1060
4.5125	-0.7619
4.5125	-0.7619
9.8952	0.1557
2.4531	-0.4887
2.3510	-0.4176
2.4531	-0.4887
12.3484	3.1795
30.4932	4.9430
0.9775	-0.0123
10.1968	-0.8171
10.1968	-0.8171
16.3551	0.3060
6.0562	1.0991
1.5267	0.2679
3.6755	0.1988
13.8192	2.0814
7.9035	-0.9108
8.4390	3.0169
8.4390	3.0169
13.2076	2.3946
7.9520	-1.3925
7.9520	-1.3925
160.4733	26.0169
7.4238	3.5362
9.9979	-1.5712
10.8065	0.6363
26.8849	1.5810
5.8307	0.2380
10.1968	-0.8171
10.1968	-0.8171
12.3484	3.1795
7.5612	0.9502
4.5524	0.3508
3.5566	0.2707
2.9047	0.9258
21.6481	1.3749
1.9957	0.6200
0.9061	-0.0549
8.7007	0.4759
30.5955	4.8435
45.1306	16.2012
12.1717	2.3328
27.2142	10.7437
36.1813	16.9135
25.2921	11.8228
160.4733	26.0169
22.4958	-0.5981
160.4733	26.0169
22.2987	16.7196
6.4684	-1.6671
3.6383	0.5610
31.4214	9.1836
28.8680	8.3706
28.8680	8.3706
17.6339	4.5452
5.6659	0.0773
26.8849	1.5810
36.1813	16.9135
26.8849	1.5810
2.1495	-0.9664
8.4184	1.3694
0.1216	-0.0027
4.5524	0.3508
0.0883	-0.0499
13.4033	0.5498
0.8874	-0.0555
11.1645	0.7387
13.0204	0.0932
2.1727	0.2833
13.0204	0.0932
9.8988	0.6711
59.0614	11.8530
8.0079	0.2098
8.0079	0.2098
22.3061	-1.5252
22.4619	-1.7575
7.3827	-0.6201
3.5170	-0.3425
25.3425	8.3256
6.4814	0.2666
21.5030	2.2804
4.7443	3.7358
4.5165	0.4492
12.6424	0.6462
12.6059	5.4095
2.4019	0.6593
2.4019	0.6593
4.4465	0.6096
14.5392	2.2973
4.5452	0.5350
1.5849	-0.2546
36.4794	-2.2074
26.8876	5.0174
2.2590	0.0284
3.9421	3.3302
19.8114	-1.3210
19.8114	-1.3210
17.0652	4.9266
11.0143	8.1009
11.0143	8.1009
16.6208	11.7094
160.4733	26.0169
13.9380	0.1854
8.6665	2.2582
2.4019	0.6593
7.4238	3.5362
7.4238	3.5362
4.0405	1.4239
179.0799	-11.0624
7.2036	-0.1052
14.0337	3.0978
25.3653	10.6437
9.6213	-0.5420
12.5860	2.6237
33.2546	7.9543
8.8885	0.7572
31.5587	12.4037
26.6550	10.7744
17.7740	7.7293
20.4707	2.4898
9.2545	1.2715
13.0204	0.0932
33.2546	7.9543
5.7832	-1.3071
4.0337	0.0101
4.4978	-0.1814
4.0337	0.0101
18.4527	9.7668
45.1306	16.2012
45.1306	16.2012
2.4019	0.6593
4.5165	0.4492
45.1306	16.2012
160.4733	26.0169
25.3653	10.6437
22.1439	5.3651
160.4733	26.0169
3.9421	3.3302
33.4285	20.1471
160.4733	26.0169
20.5585	7.3248
4.5165	0.4492
5.7832	-1.3071
28.4627	11.0073
26.8921	10.1791
17.6985	4.1174
30.5955	4.8435
30.5955	4.8435
19.8114	-1.3210
9.6816	0.5483
13.3864	3.3878
26.8849	1.5810
9.6816	0.5483
4.3603	-0.7118
14.3227	1.6574
6.6492	0.9214
25.1611	4.5043
5.3879	1.0150
5.5870	0.4631
26.8876	5.0174
19.8114	-1.3210
31.5587	12.4037
6.7421	3.5569
12.7181	2.2751
2.3022	0.3055
0.6547	0.2102
6.3203	3.3701
1.9957	0.6200
14.6503	0.2790
14.1487	9.9203
25.3653	10.6437
14.1487	9.9203
3.6536	0.3870
6.3203	3.3701
0.2948	0.0006
9.4403	9.4857
29.1162	9.4865
2.2047	-0.9076
4.3603	-0.7118
22.7873	11.2833
31.5587	12.4037
2.4327	0.5111
9.2545	1.2715
0.3256	0.0142
4.3549	0.0203
2.2047	-0.9076
2.2047	-0.9076
4.3603	-0.7118
7.1425	-0.7766
38.0246	11.2737
6.2824	2.5311
5.3645	2.9482
6.6939	-0.2287
5.3645	2.9482
15.8405	2.9410
15.8405	2.9410
18.7129	2.7397
13.0883	3.9192
21.4695	3.7437
26.5488	13.0763
14.9945	4.7055
14.9945	4.7055
16.2407	0.0442
6.8150	1.1589
7.4380	1.2349
4.9715	-0.4574
0.9775	-0.0123
2.1061	1.7439
22.8559	4.6692
4.7879	-1.5342
26.8849	1.5810
7.4380	1.2349
7.4380	1.2349
9.2802	-1.0720
5.7832	-1.3071
30.5955	4.8435
6.8858	-0.2708
4.5165	0.4492
18.4527	9.7668
18.5960	8.5603
45.1306	16.2012
45.1306	16.2012
10.2722	9.9437
17.5872	0.6987
17.5872	0.6987
32.1963	16.3682
7.1425	-0.7766
18.4527	9.7668
62.6320	7.0842
62.6320	7.0842
7.8406	1.1566
7.8406	1.1566
4.7178	-0.5506
17.7740	7.7293
28.1544	4.9273
11.8616	3.3030
11.8616	3.3030
17.6455	15.3467
4.1259	-0.1088
11.0143	8.1009
9.3157	-1.6614
9.9330	-0.6967
9.9330	-0.6967
9.9330	-0.6967
9.9330	-0.6967
9.9330	-0.6967
33.5228	5.6646
7.9520	-1.3925
10.0244	-1.4527
10.0244	-1.4527
29.1330	12.0629
29.1330	12.0629
29.1330	12.0629
29.1330	12.0629
0.2150	-0.0388
17.7740	7.7293
6.4814	0.2666
21.5030	2.2804
11.7763	2.2799
10.7609	3.0656
5.6659	0.0773
5.6659	0.0773
8.2446	2.2134
8.2446	2.2134
16.2671	2.9319
21.5054	0.3889
21.1217	0.1739
9.1843	0.9613
9.2802	-1.0720
3.0774	0.5629
0.3256	0.0142
16.2671	2.9319
21.5054	0.3889
21.1217	0.1739
8.2446	2.2134
8.2446	2.2134
7.5173	-0.2452
5.7832	-1.3071
2.2047	-0.9076
20.8808	6.7551
20.4535	6.4520
10.0244	-1.4527
18.7129	2.7397
10.8613	0.3422
3.5170	-0.3425
20.8808	6.7551
20.4535	6.4520
10.0244	-1.4527
10.0244	-1.4527
12.3649	0.6657
7.7308	6.2524
7.5230	6.2011
7.0466	5.8773
9.9563	-2.2935
4.3603	-0.7118
4.3603	-0.7118
4.3603	-0.7118
3.8886	0.0342
17.5539	6.9914
24.2519	7.6337
0.1593	0.1353
21.8560	13.1845
23.0398	12.4241
5.7479	2.3392
7.4353	2.9523
3.2417	0.0676
10.9959	3.7809
15.8067	7.6431
13.2028	3.4923
0.6624	0.3875
4.5165	0.4492
1.8165	0.7497
2.5299	0.9820
2.0226	1.0217
9.2802	-1.0720
2.1061	1.7439
14.7168	7.1512
14.7168	7.1512
2.1061	1.7439
19.2144	10.4864
21.1615	5.8568
19.2144	10.4864
1.8165	0.7497
8.1239	2.2159
8.1239	2.2159
13.0511	0.0882
5.5349	1.5781
4.3640	0.4730
23.0398	12.4241
23.0398	12.4241
23.0398	12.4241
23.0398	12.4241
23.0398	12.4241
9.4924	5.9399
9.4924	5.9399
3.6814	-0.0346
2.5299	0.9820
4.5165	0.4492
4.8147	3.0861
3.9192	1.9900
3.9192	1.9900
2.1192	0.7439
2.1192	0.7439
1.8165	0.7497
31.5587	12.4037
22.7873	11.2833
7.9741	7.4157
16.2014	5.2679
2.8323	2.5614
2.8323	2.5614
13.9380	0.1854
5.5349	1.5781
3.6814	-0.0346
3.9797	1.3444
20.4121	16.0908
20.2621	15.9726
11.1393	9.6236
7.9741	7.4157
3.7706	0.9811
9.1974	10.7851
33.7179	12.6961
11.1393	9.6236
7.9741	7.4157
1.9957	0.6200
4.8732	1.4307
17.6190	7.5400
20.1403	14.9468
20.1403	14.9468
20.1403	14.9468
3.0994	1.3011
3.0994	1.3011
23.0709	-2.0198
10.0842	2.4683
12.3649	0.6657
3.9192	1.9900
3.9192	1.9900
3.9192	1.9900
3.9192	1.9900
6.6939	-0.2287
1.9957	0.6200
7.4095	0.0886
5.3531	-0.3043
5.3531	-0.3043
5.3531	-0.3043
6.6492	0.9214
6.6492	0.9214
62.6320	7.0842
62.6320	7.0842
2.7304	-0.5539
7.4095	0.0886
8.2965	1.2814
8.2965	1.2814
12.6059	5.4095
8.3562	-1.0024
13.8192	2.0814
29.5606	2.4522
12.6059	5.4095
12.6059	5.4095
5.3531	-0.3043
5.3531	-0.3043
4.3690	2.8323
3.0126	0.6728
32.3172	5.8499
5.3531	-0.3043
5.3531	-0.3043
5.3531	-0.3043
4.3640	0.4730
2.9426	0.7880
2.9426	0.7880
17.6190	7.5400
8.1969	8.1544
8.1969	8.1544
5.5110	5.2073
0.5034	0.3146
2.1061	1.7439
19.2144	10.4864
17.6190	7.5400
21.8560	13.1845
24.3511	12.7740
24.3511	12.7740
12.0900	7.7109
12.0900	7.7109
160.4733	26.0169
160.4733	26.0169
9.0026	6.7201
4.6764	5.7071
21.8560	13.1845
4.6764	5.7071
59.0614	11.8530
6.0652	5.5148
5.0489	4.8482
2.1061	1.7439
21.8560	13.1845
7.0460	3.5727
7.0460	3.5727
44.4239	1.2980
3.6852	0.1623
4.5165	0.4492
7.2017	4.1941
3.1773	0.2255
3.6852	0.1623
4.5165	0.4492
3.1773	0.2255
59.0614	11.8530
59.0614	11.8530
14.5392	2.2973
4.4465	0.6096
6.9050	-0.4810
20.8808	6.7551
44.4239	1.2980
5.1544	-0.4918
4.7546	0.2056
4.7546	0.2056
10.4523	-0.6094
45.1306	16.2012
1.2605	-0.1529
6.4864	1.7538
16.8522	-0.2162
14.5392	2.2973
15.3239	12.3187
2.4378	-0.0003
2.4378	-0.0003
0.0883	-0.0499
0.2671	-0.1436
6.7245	5.5443
11.2761	9.2678
11.2761	9.2678
6.8803	5.4953
2.1013	0.4146
26.9655	8.1910
28.4627	11.0073
6.9064	0.2462
9.8254	6.6132
14.8370	-1.2185
16.8763	1.2164
3.9538	-1.5543
9.7836	-0.2213
24.0156	-1.3861
5.8038	-0.0743
21.4850	0.2071
21.6616	0.4054
21.5054	0.3889
21.6616	0.4054
4.5452	0.5350
1.2441	-0.4253
9.7576	9.2164
14.6963	-2.1508
4.8874	2.5103
0.3692	-0.1325
0.4672	0.0371
4.8874	2.5103
7.2060	6.8298
4.8874	2.5103
7.2060	6.8298
4.5452	0.5350
4.5452	0.5350
11.9131	0.7099
3.5380	0.3338
10.2845	0.7841
6.1055	2.3991
6.4624	0.2101
59.0614	11.8530
5.1009	0.1059
26.2178	4.3343
0.1845	-0.0226
5.5080	0.2883
11.7763	2.2799
6.9039	0.4527
34.9025	7.8315
19.8114	-1.3210
34.9025	7.8315
9.6816	0.5483
2.2965	-0.0284
6.0073	-1.3324
6.0073	-1.3324
16.8657	4.8351
4.2990	0.8400
6.9050	-0.4810
13.4641	-1.1125
5.0637	-0.3292
34.9025	7.8315
32.3172	5.8499
32.3172	5.8499
22.4958	-0.5981
11.7971	1.2685
0.1943	0.0285
2.2434	-0.5888
5.3832	0.6413
5.4422	-1.6491
14.5569	1.8208
5.1544	-0.4918
5.5080	0.2883
5.3813	-0.2560
6.9050	-0.4810
6.9039	0.4527
1.9957	0.6200
3.7327	1.1957
45.1306	16.2012
10.2042	0.5028
23.7418	5.8385
9.6816	0.5483
4.3447	0.2998
11.1544	4.9497
3.8886	0.0342
2.6881	0.6689
0.1845	-0.0226
0.1845	-0.0226
6.1562	-0.2096
11.7763	2.2799
0.3256	0.0142
3.9421	3.3302
26.8876	5.0174
9.1882	-0.7288
0.3256	0.0142
9.9563	-2.2935
8.2489	7.2403
8.2489	7.2403
5.3531	-0.3043
5.3531	-0.3043
5.3531	-0.3043
5.3531	-0.3043
5.3531	-0.3043
5.3531	-0.3043
4.2990	0.8400
32.1220	7.6079
9.9474	7.7991
8.1969	8.1544
5.3645	2.9482
5.3645	2.9482
3.7804	0.4857
1.2605	-0.1529
23.8410	-0.6519
22.4958	-0.5981
16.8657	4.8351
7.5647	0.1869
21.5030	2.2804
14.0337	3.0978
14.0337	3.0978
5.5080	0.2883
5.5080	0.2883
19.8409	9.7539
1.9957	0.6200
2.8546	0.2054
0.7060	0.3355
6.3567	4.5893
24.2519	7.6337
160.4733	26.0169
7.0232	-0.4671
8.4627	0.4434
11.2001	-0.5723
30.0920	10.4307
59.0614	11.8530
59.0614	11.8530
7.1917	5.3700
13.5687	1.7803
16.2671	2.9319
17.7740	7.7293
16.2671	2.9319
5.1009	0.1059
4.3952	0.3137
13.8192	2.0814
25.1611	4.5043
6.9050	-0.4810
5.0637	-0.3292
5.4856	0.4698
6.0073	-1.3324
6.0073	-1.3324
2.7283	0.5538
22.0504	7.7449
12.8967	2.4554
10.0244	-1.4527
11.2001	-0.5723
3.6358	0.4801
20.9567	6.8507
10.3869	7.5840
7.9797	2.0847
5.3832	0.6413
9.9563	-2.2935
12.1462	7.4418
11.2001	-0.5723
3.2024	0.3479
5.5080	0.2883
6.9050	-0.4810
23.9695	9.0158
26.8921	10.1791
45.1306	16.2012
3.3937	2.1373
21.3130	6.9807
23.7398	9.0198
23.9695	9.0158
7.4419	6.4782
33.1234	12.1365
9.2545	1.2715
5.4856	0.4698
9.1525	1.0215
2.8696	0.0340
33.2546	7.9543
1.9957	0.6200
13.6975	4.9175
4.5462	0.7552
4.5462	0.7552
16.2671	2.9319
16.2671	2.9319
2.2434	-0.5888
1.0508	-0.0560
7.3756	5.4879
13.3641	8.4205
13.3641	8.4205
7.1917	5.3700
7.1917	5.3700
20.1403	14.9468
2.1393	1.2664
2.1393	1.2664
7.1528	1.8747
1.2746	0.1970
7.6714	8.3895
7.5230	6.2011
7.0466	5.8773
4.3780	2.5246
0.0409	-0.0103
10.4132	10.7291
10.2042	0.5028
1.9676	-0.4359
5.5790	-0.5547
19.8114	-1.3210
19.8114	-1.3210
45.1306	16.2012
45.1306	16.2012
11.0052	0.2160
5.5790	-0.5547
5.5790	-0.5547
5.5790	-0.5547
22.7020	6.8255
19.8114	-1.3210
22.9898	4.9913
7.6038	-0.5470
5.1275	-0.1307
5.1275	-0.1307
4.8351	-0.7280
4.8351	-0.7280
10.9677	3.6799
3.5871	-0.7512
14.6503	0.2790
6.8858	-0.2708
22.7421	-1.7231
1.4737	0.2849
4.3690	2.8323
7.3875	-0.4621
29.1330	12.0629
29.1330	12.0629
29.1330	12.0629
7.3875	-0.4621
1.7565	1.1127
18.5960	8.5603
18.5960	8.5603
6.4864	1.7538
14.5392	2.2973
4.5486	4.2103
18.6401	12.7657
12.0900	7.7109
14.1487	9.9203
20.9567	6.8507
2.1061	1.7439
18.6401	12.7657
11.3010	12.0998
21.5026	5.8143
21.5026	5.8143
6.7549	6.4880
14.1487	9.9203
0.0409	-0.0103
2.9470	3.3795
18.9910	9.0498
1.3341	0.2813
45.1306	16.2012
45.1306	16.2012
21.3670	12.0165
1.7565	1.1127
7.7308	6.2524
32.9735	12.0759
45.1306	16.2012
23.7775	9.5960
7.0466	5.8773
0.0922	0.0258
7.4419	6.4782
33.4285	20.1471
2.9470	3.3795
18.5960	8.5603
1.4803	0.4758
1.4803	0.4758
25.3425	8.3256
1.4803	0.4758
6.8089	6.7034
0.6697	-0.0339
14.3000	1.0816
5.3518	-0.1256
5.3518	-0.1256
2.5693	0.3365
0.1904	-0.0228
2.5693	0.3365
3.6193	0.3580
15.3711	13.8370
9.9474	7.7991
0.0627	-0.0067
7.5242	2.6208
16.8657	4.8351
25.1611	4.5043
25.2485	0.7331
9.9474	7.7991
8.5228	0.6471
12.3235	0.7010
12.3235	0.7010
3.6453	1.2859
15.3711	13.8370
3.2448	0.8167
15.3711	13.8370
10.1795	3.5919
5.2776	3.5832
5.2776	3.5832
10.3869	7.5840
6.8039	3.5677
9.0026	6.7201
59.0614	11.8530
9.0026	6.7201
11.2225	8.6722
20.5585	7.3248
0.0409	-0.0103
14.4141	10.1546
10.3869	7.5840
7.6565	4.7483
14.4600	6.7362
7.7512	4.7537
7.6565	4.7483
3.2448	0.8167
3.2448	0.8167
6.5697	5.3404
160.4733	26.0169
8.8666	5.3154
160.4733	26.0169
1.9957	0.6200
8.5090	8.0639
8.5090	8.0639
4.6764	5.7071
4.6764	5.7071
24.2519	7.6337
0.1071	-0.0349
6.7549	6.4880
22.2886	5.1695
11.1335	10.2555
0.3375	0.0158
9.0026	6.7201
0.3375	0.0158
3.9247	2.8760
10.0536	4.7072
21.5423	7.3422
21.5423	7.3422
21.9400	7.0550
21.1453	6.1450
7.6565	4.7483
14.4600	6.7362
21.6481	1.3749
8.8666	5.3154
13.9153	8.2771
6.5697	5.3404
6.5697	5.3404
6.5697	5.3404
9.8851	5.1664
6.6414	-1.4969
10.6922	2.4597
3.2448	0.8167
3.2448	0.8167
3.2448	0.8167
3.2448	0.8167
3.2448	0.8167
3.2448	0.8167
3.2448	0.8167
11.0516	3.6679
3.2448	0.8167
21.3536	7.1616
3.9247	2.8760
59.0614	11.8530
6.0736	0.9331
2.0984	1.2903
2.1061	1.7439
22.2019	2.8590
16.1197	11.9917
16.1197	11.9917
8.1969	8.1544
20.8316	9.6221
23.4594	13.5617
12.5860	2.6237
32.7670	11.9369
6.3203	3.3701
6.3203	3.3701
6.3203	3.3701
2.4988	-0.2858
3.8396	0.1973
5.1275	-0.1307
5.1275	-0.1307
2.4988	-0.2858
2.4988	-0.2858
2.1448	0.2549
1.9676	-0.4359
1.5849	-0.2546
3.6581	0.7933
2.5938	-0.1509
3.2417	0.0676
4.1865	-0.1265
9.1525	1.0215
4.5971	-0.1656
9.1525	1.0215
1.9957	0.6200
2.0886	0.0601
1.8165	0.7497
2.8696	0.0340
9.1904	1.3947
9.1904	1.3947
9.1904	1.3947
6.9050	-0.4810
30.4932	4.9430
17.4900	2.1832
13.9380	0.1854
13.9380	0.1854
3.0847	-0.3934
9.7005	3.2462
6.0159	-0.5409
2.6371	1.9690
4.3690	2.8323
59.0614	11.8530
3.6755	0.1988
28.1544	4.9273
0.1287	0.0759
8.7007	0.4759
5.5790	-0.5547
10.3849	1.1547
8.0079	0.2098
5.5476	1.1137
10.3849	1.1547
14.2403	2.7135
16.2469	2.3767
22.7020	6.8255
22.7020	6.8255
0.6547	0.2102
24.4255	1.4296
31.1918	11.8420
44.4239	1.2980
8.0079	0.2098
0.0155	0.0066
28.8680	8.3706
0.0155	0.0066
9.8254	6.6132
6.5357	0.2575
9.1525	1.0215
28.8680	8.3706
24.2519	7.6337
18.5547	9.1752
0.0155	0.0066
31.1918	11.8420
30.5955	4.8435
7.4238	3.5362
7.4238	3.5362
20.8808	6.7551
20.8808	6.7551
4.1585	-1.2314
11.0680	0.4379
12.8967	2.4554
45.1306	16.2012
12.8967	2.4554
45.1306	16.2012
8.3040	2.0009
11.0680	0.4379
9.5079	0.3228
8.6665	2.2582
8.7007	0.4759
4.0405	1.4239
18.8519	3.4691
8.7007	0.4759
8.4627	0.4434
12.9703	7.4122
9.3157	-1.6614
5.4655	-0.2344
6.3220	-0.3328
12.3484	3.1795
21.6481	1.3749
21.6481	1.3749
4.0405	1.4239
33.5228	5.6646
6.3220	-0.3328
6.3220	-0.3328
22.9959	7.0769
29.5606	2.4522
62.6320	7.0842
22.2019	2.8590
5.8311	-0.5581
45.1306	16.2012
45.1306	16.2012
45.1306	16.2012
45.1306	16.2012
160.4733	26.0169
0.6547	0.2102
24.4255	1.4296
24.4255	1.4296
1.3341	0.2813
16.8522	-0.2162
1.9957	0.6200
7.5102	1.0204
13.7817	4.2041
5.5906	2.9953
18.9910	9.0498
22.2019	2.8590
33.5228	5.6646
18.8519	3.4691
38.4164	7.2343
38.4164	7.2343
6.4582	-1.8180
6.4582	-1.8180
7.2938	-1.2337
6.4582	-1.8180
2.5398	-0.3457
12.3484	3.1795
14.8835	7.1151
10.7501	2.7793
12.3484	3.1795
33.0889	12.0668
38.4164	7.2343
6.1506	-0.0329
18.5960	8.5603
19.3548	8.5121
5.5906	2.9953
62.6320	7.0842
24.4255	1.4296
9.9563	-2.2935
4.6471	-1.0060
4.6471	-1.0060
0.0353	0.0283
12.2318	4.5020
21.3670	12.0165
6.1055	2.3991
19.3548	8.5121
23.7775	9.5960
45.1306	16.2012
11.1544	4.9497
6.1055	2.3991
11.9509	-1.0612
1.4508	-0.1083
8.3248	5.8789
6.4299	2.5369
11.0516	3.6679
10.9677	3.6799
31.5587	12.4037
7.5102	1.0204
9.1099	2.4686
6.4401	-0.2995
9.1731	-1.1480
4.7594	-0.1125
3.5930	-1.0280
4.7594	-0.1125
13.4172	0.4447
5.8038	-0.0743
9.1731	-1.1480
3.1131	-1.0362
6.7067	0.0306
3.1131	-1.0362
160.4733	26.0169
160.4733	26.0169
21.6738	9.3105
10.4658	4.4849
9.4326	2.5282
22.7020	6.8255
17.4900	2.1832
160.4733	26.0169
7.4095	0.0886
17.4900	2.1832
8.4627	0.4434
4.8874	2.5103
